"date","value","section","grouping","sort","units","grade","level_achieved","unit_category","is_original","original_value","original_units","conversion_note"
1997,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1997,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1997,51.28,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.01,"percent_of_students","Converted from percent_of_students using Total Students in District"
1997,1517.888,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.296,"percent_of_students","Converted from percent_of_students using Total Students in District"
1997,NA,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1997,717.92,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.14,"percent_of_students","Converted from percent_of_students using Total Students in District"
1997,102.56,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
1997,564.08,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.11,"percent_of_students","Converted from percent_of_students using Total Students in District"
1997,358.96,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.07,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,3780.51,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.69,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,1314.96,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.24,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,328.74,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.06,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,54.79,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.01,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,1550.557,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.283,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,NA,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,767.06,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.14,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,109.58,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,876.64,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.16,"percent_of_students","Converted from percent_of_students using Total Students in District"
1998,328.74,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.06,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,4038.52,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.68,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,1425.36,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.24,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,415.73,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.07,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,59.39,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.01,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,1686.676,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.284,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,NA,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,831.46,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.14,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,118.78,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,712.68,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
1999,356.34,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.06,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,4206.48,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.68,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,1422.78,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.23,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,494.88,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.08,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,123.72,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,1589.802,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.257,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,NA,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,804.18,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.13,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,123.72,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,866.04,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.14,"percent_of_students","Converted from percent_of_students using Total Students in District"
2000,371.16,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.06,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,4254.36,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.66,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,1547.04,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.24,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,580.14,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.09,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,128.92,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,1656.622,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.257,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,NA,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,773.52,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,128.92,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,837.98,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.13,"percent_of_students","Converted from percent_of_students using Total Students in District"
2001,322.3,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.05,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,4177.55,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.65,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,1542.48,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.24,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,578.43,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.09,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,128.54,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,1690.301,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.263,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,NA,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,771.24,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,128.54,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,964.05,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.15,"percent_of_students","Converted from percent_of_students using Total Students in District"
2002,321.35,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.05,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,4219.11,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.63,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,1674.25,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.25,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,669.7,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.1,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,133.94,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,1721.129,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.257,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,NA,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,803.64,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,133.94,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,1339.4,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.2,"percent_of_students","Converted from percent_of_students using Total Students in District"
2003,334.85,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.05,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,4485.7,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.62,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,1881.1,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.26,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,723.5,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.1,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,144.7,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,1794.28,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.248,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,NA,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,868.2,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,144.7,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,1736.4,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.24,"percent_of_students","Converted from percent_of_students using Total Students in District"
2004,361.75,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.05,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,4567.2,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.6,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,1979.12,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.26,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,837.32,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.11,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,228.36,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,1872.552,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.246,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,228.36,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,913.44,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,152.24,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,1826.88,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.24,"percent_of_students","Converted from percent_of_students using Total Students in District"
2005,304.48,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,4944.2,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.59,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,2262.6,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.27,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,1005.6,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,251.4,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,2078.24,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.248,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,251.4,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,1005.6,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,167.6,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.02,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,1843.6,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.22,"percent_of_students","Converted from percent_of_students using Total Students in District"
2006,335.2,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,5303.2,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.56,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,2746.3,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.29,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,1136.4,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,284.1,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,2282.27,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.241,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,284.1,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,1136.4,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,284.1,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,2083.4,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.22,"percent_of_students","Converted from percent_of_students using Total Students in District"
2007,284.1,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,5580.9,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.54,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,3203.85,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.31,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,1240.2,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.12,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,413.4,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,2521.74,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.244,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,310.05,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,1033.5,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.1,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,310.05,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,2480.4,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.24,"percent_of_students","Converted from percent_of_students using Total Students in District"
2008,413.4,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,5786.04,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.52,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,3449.37,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.31,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,1446.51,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.13,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,445.08,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,2804.004,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.252,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,445.08,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,1112.7,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.1,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,333.81,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,2893.02,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.26,"percent_of_students","Converted from percent_of_students using Total Students in District"
2009,445.08,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,5957.82,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.51,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,3738.24,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.32,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,1518.66,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.13,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,350.46,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,3060.684,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.262,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,467.28,"Students-Type","English Language Learners (ELL)","MISC2","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,1051.38,"Students-Type","Special Education","MISC3","count","All",NA,"count_score",FALSE,0.09,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,350.46,"Students-Type","Bilingual-ESL Education","MISC4","count","All",NA,"count_score",FALSE,0.03,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,2920.5,"Students-Type","Career and Technology Ed","MISC5","count","All",NA,"count_score",FALSE,0.25,"percent_of_students","Converted from percent_of_students using Total Students in District"
2010,467.28,"Students-Type","Gifted and Talented Ed","MISC6","count","All",NA,"count_score",FALSE,0.04,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,5575.05,"Students-Ethnic","White","E1","count","All",NA,"count_score",FALSE,0.45,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,4583.93,"Students-Ethnic","Hispanic","E2","count","All",NA,"count_score",FALSE,0.37,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,1362.79,"Students-Ethnic","African American","E3","count","All",NA,"count_score",FALSE,0.11,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,NA,"Students-Ethnic","American Indian","E4","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,NA,"Students-Ethnic","Asian","E5","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,NA,"Students-Ethnic","Pacific Islander","E6","count","All",NA,"count_score",FALSE,NA,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,867.23,"Students-Ethnic","2 or More Races","E7","count","All",NA,"count_score",FALSE,0.07,"percent_of_students","Converted from percent_of_students using Total Students in District"
2011,3332.641,"Students-Type","Economically Disadvantaged","MISC1","count","All",NA,"count_score",FALSE,0.269,"percent_of_students","Converted from percent_of_students using Total Students in District"
